organism_name
Crucibulum laeve
Crucibulum parvulum
Cryoendolithus antarcticus
Cryomyces antarcticus
Cryomyces antarcticus CCFEE 534
Cryomyces minteri
Cryphonectria carpinicola
Cryphonectria japonica
Cryphonectria macrospora
Cryphonectria naterciae
Cryphonectria nitschkei
Cryphonectria parasitica
Cryphonectria parasitica EP155
Cryphonectria radicalis
Cryptococcus amylolentus CBS 6039
Cryptococcus amylolentus CBS 6273
Cryptococcus bacillisporus CA1280
Cryptococcus bacillisporus CA1873
Cryptococcus decagattii
Cryptococcus deneoformans
Cryptococcus deneoformans B-3501A
Cryptococcus deneoformans JEC21
Cryptococcus deneoformans XL280
Cryptococcus depauperatus
Cryptococcus depauperatus CBS 7841
Cryptococcus deuterogattii
Cryptococcus deuterogattii 2001/935-1
Cryptococcus deuterogattii 99/473
Cryptococcus deuterogattii CA1014
Cryptococcus deuterogattii CBS 10090
Cryptococcus deuterogattii CBS 7750
Cryptococcus deuterogattii LA55
Cryptococcus deuterogattii MMRL2647
Cryptococcus deuterogattii R265
Cryptococcus deuterogattii Ram5
Cryptococcus floricola
Cryptococcus gattii
Cryptococcus gattii E566
Cryptococcus gattii EJB2
Cryptococcus gattii NT-10
Cryptococcus gattii Ru294
Cryptococcus gattii VGV
Cryptococcus gattii WM276
Cryptococcus neoformans
Cryptococcus neoformans 125.91
Cryptococcus neoformans A1-35-8
Cryptococcus neoformans A2-102-5
Cryptococcus neoformans A5-35-17
Cryptococcus neoformans AD1-7a
Cryptococcus neoformans AD1-83a
Cryptococcus neoformans AD2-60a
Cryptococcus neoformans Bt1
Cryptococcus neoformans Bt120
Cryptococcus neoformans Bt15
Cryptococcus neoformans Bt63
Cryptococcus neoformans Bt85
Cryptococcus neoformans C23
Cryptococcus neoformans CHC193
Cryptococcus neoformans D17-1
Cryptococcus neoformans Gb118
Cryptococcus neoformans H99
Cryptococcus neoformans MW-RSA1955
Cryptococcus neoformans MW-RSA36
Cryptococcus neoformans MW-RSA852
Cryptococcus neoformans RSA-MW-1186
Cryptococcus neoformans RSA-MW-3179
Cryptococcus neoformans RSA-MW-3316
Cryptococcus neoformans RSA-MW-3335
Cryptococcus neoformans RSA-MW-36
Cryptococcus neoformans RSA-MW-3877
Cryptococcus neoformans RSA-MW-4119
Cryptococcus neoformans RSA-MW-506
Cryptococcus neoformans RSA-MW-5465
Cryptococcus neoformans Th84
Cryptococcus neoformans Tu259-1
Cryptococcus neoformans Tu401-1
Cryptococcus neoformans Ze90-1
Cryptococcus neoformans c45
Cryptococcus neoformans c8
Cryptococcus neoformans var. grubii Br795
Cryptococcus neoformans x Cryptococcus deneoformans
Cryptococcus sp. DSM 104548
Cryptococcus sp. DSM 104549
Cryptococcus sp. GC_Crypt_1
Cryptococcus sp. GC_Crypt_2
Cryptococcus sp. GC_Crypt_3
Cryptococcus sp. GC_Crypt_4
Cryptococcus sp. GC_Crypt_5
Cryptococcus sp. GC_Crypt_6
Cryptococcus sp. GC_Crypt_7
Cryptococcus sp. GC_Crypt_8
Cryptococcus sp. T15_22C
Cryptococcus sp. VH57_BW
Cryptococcus tetragattii IND107
Cryptococcus wingfieldii
Cryptococcus wingfieldii CBS 7118
Cryptoporus qinlingensis
Cryptotrichosporon argae
Cubamyces lactineus
Cubamyces menziesii
Cubamyces sp. BRFM 1775
Cucumispora dikerogammari
Cucurbitaria berberidis CBS 394.84
Cudoniella acicularis
Cumuliphoma indica
Cunninghamella bainieri
Cunninghamella bertholletiae
Cunninghamella bertholletiae 175
Cunninghamella bertholletiae B7461
Cunninghamella blakesleeana
Cunninghamella echinulata
Cunninghamella elegans B9769
Curvibasidium rogersii
Curvularia clavata
Curvularia eragrostidis
Curvularia geniculata
Curvularia hawaiiensis
Curvularia kusanoi
Curvularia lunata
Curvularia lunata CX-3
Curvularia papendorfii
Curvularia sp. IFB-Z10
Curvularia sp. ZM96
Curvularia spicifera
Curvularia verruculosa
Cutaneotrichosporon arboriforme
Cutaneotrichosporon cavernicola
Cutaneotrichosporon curvatum
Cutaneotrichosporon cutaneum
Cutaneotrichosporon cyanovorans
Cutaneotrichosporon daszewskae
Cutaneotrichosporon dermatis
Cutaneotrichosporon mucoides
Cutaneotrichosporon oleaginosum
Cutaneotrichosporon sp. HIS471
Cutaneotrichosporon sp. M94-02A
Cutaneotrichosporon sp. P10-008
Cutaneotrichosporon sp. PA3318
Cutaneotrichosporon sp. PDH3307A
Cutaneotrichosporon sp. PK4640
Cutaneotrichosporon sp. PL3408A
Cutaneotrichosporon sp. PT3311B
Cutaneotrichosporon spelunceum
Cyathus olla
Cyathus pygmaeus
Cyathus striatus
Cyclaneusma minus
Cyclocybe cylindracea
Cylindricascospora bacillispora
Cylindricascospora bacillisporus CBS 7720
Cylindrobasidium torrendii
Cylindrobasidium torrendii FP15055 ss-10
Cylindrodendrum album
Cylindrodendrum album var. paralion
Cylindrodendrum hubeiense
Cyphellophora attinorum
Cyphellophora europaea
Cyphellophora europaea CBS 101466
Cystastrum externum
Cystobasidiaceae sp. HBUAS51001
Cystobasidiomycetes sp. EMM_F5
Cystobasidiopsis lactophilus
Cystobasidium minutum MCA 4210
Cystobasidium ongulense
Cystobasidium onofrii
Cystobasidium pallidum
Cystobasidium slooffiae
Cystobasidium sp. 2NF920
Cystobasidium sp. 2NP905A
Cystobasidium sp. P9004
Cystobasidium sp. R9020
Cystobasidium tubakii
Cystoderma amianthinum
Cystodermella granulosa
Cystofilobasidium bisporidii
Cystofilobasidium capitatum
Cystofilobasidium ferigula
Cystofilobasidium infirmominiatum
Cystofilobasidium macerans
Cytidiella melzeri
Cytospora chrysosperma
Cytospora leucostoma
Cytospora mali
Cytospora paraplurivora
Cytospora piceae
Cytospora piceicola
Cytospora schulzeri
Dacryopinax primogenitus
Dacryopinax spathularia
Dactylella cylindrospora
Dactylellina cionopaga
Dactylellina drechsleri
Dactylellina haptotyla
Dactylellina haptotyla CBS 200.50
Dactylellina leptospora
Dactylellina parvicollis
Dactylellina sp. 'tibetensis'
Dactylobotrys graminicola
Dactylonectria alcacerensis
Dactylonectria estremocensis
Dactylonectria macrodidyma
Dactylonectria torresensis
Daedalea quercina L-15889
Daedaleopsis nitida
Daedaleopsis sinensis
Daia ofunaensis
Daia tannicola
Daldinia bambusicola
Daldinia caldariorum
Daldinia carpinicola
Daldinia childiae
Daldinia decipiens
Daldinia eschscholtzii
Daldinia eschscholzii IFB-TL01
Daldinia eschscholzii UM1020
Daldinia grandis
Daldinia loculata
Daldinia sp. EC12
Daldinia sp. FL1419
Daldinia vernicosa
Danielia oregonensis
Danielia reshetovae
Danielozyma ontarioensis
Darksidea phi
Davidsoniella australis
Davidsoniella eucalypti
Davidsoniella neocaledoniae
Davidsoniella virescens
Deakozyma indianensis
Debaryomyces coudertii
Debaryomyces fabryi
Debaryomyces hansenii
Debaryomyces hansenii CBS767
Debaryomyces hansenii var. hansenii MTCC 234
Debaryomyces maramus
Debaryomyces nepalensis
Debaryomyces prosopidis
Debaryomyces robertsiae
Debaryomyces singareniensis
Debaryomyces sp.
Debaryomyces sp. S3305
Debaryomyces subglobosus
Debaryomyces udenii
Debaryomycetaceae sp. 2NP920
Debaryomycetaceae sp. 2NP930A
Debaryomycetaceae sp. 2NR913A
Debaryomycetaceae sp. 2NR914
Debaryomycetaceae sp. CAB 1570
Debaryomycetaceae sp. JAC-2022a
Debaryomycetaceae sp. NP9010
Debaryomycetaceae sp. UCDFST 68-643
Debaryomycetaceae sp. UCDFST 68-768.1
Debaryomycetaceae sp. Y9007B
Debaryomycetaceae sp. Y9007B-2
Debaryomycetaceae sp. ZIM 2471
Debaryomycetaceae sp. yHKB357
Deconica xeroderma
Decorospora gaudefroyi
Delitschia confertaspora ATCC 74209
Delphinella strobiligena
Dendrostoma leiphaemia
Dendrothele bispora CBS 962.96
Dendryphion nanum
Dengshuqunia hispaniensis
Dentipellis fragilis
Dentipellis sp. KUC8613
Dermatocarpon miniatum
Desarmillaria ectypa
Desarmillaria tabescens
Dialonectria ullevolea
Diaporthe ampelina
Diaporthe amygdali
Diaporthe aspalathi
Diaporthe australafricana
Diaporthe batatas
Diaporthe caatingaensis
Diaporthe capsici
Diaporthe caulivora
Diaporthe citri
Diaporthe citriasiana
Diaporthe citrichinensis
Diaporthe destruens
Diaporthe eres
Diaporthe helianthi
Diaporthe humulicola
Diaporthe ilicicola
Diaporthe kyushuensis
Diaporthe longicolla
Diaporthe longicolla MSPL 10-6
Diaporthe macadamiae
Diaporthe nobilis
Diaporthe sojae
Diaporthe sp. CK15
Diaporthe sp. DP-2020a
Diaporthe sp. DP-UAU-01
Diaporthe sp. HANT25
Diaporthe sp. K33
Diaporthe sp. NJD1
Diaporthe sp. P23
Diaporthe sp. P3_1W
Diaporthe sp. P46
Diaporthe sp. PMI_573
Diaporthe sp. X43
Diaporthe ueckeri
Diaporthe unshiuensis
Diaporthe vaccinii
Diaporthe velutina
Diaporthe vexans
Diatrype stigma
Dichomera gemmicola
Dichomitus squalens
Dichomitus squalens LYAD-421 SS1
Dichotomocladium elegans
Dichotomopilus funicola
Dictyocoela muelleri
Dictyocoela roeselum
Dictyophora rubrovolvata
Diddensiella caesifluorescens
Diddensiella santjacobensis
Diddensiella transvaalensis
Didymella arachidicola
Didymella exigua
Didymella exigua CBS 183.55
Didymella glomerata
Didymella heteroderae
Didymella keratinophila
Didymella lethalis
Didymella pinodella
Didymella pinodes
Didymella pomorum
Didymella segeticola
Didymella sp. IMI 355093
Didymellaceae sp. YAFEF048
Didymobotryum rigidum
Didymosphaeria rubi-ulmifolii
Didymosphaeria variabile
Dimargaris cristalligena
Dimargaris verticillata
Dimargaris xerosporica
Dinochytrium kinnereticum
Dioszegia aurantiaca
Dioszegia buhagiarii
Dioszegia catarinoi
Dioszegia crocea
Dioszegia fristingensis
Dioszegia hungarica
Dioszegia takashimae
Diplocarpon coronariae
Diplocarpon mali
Diplocarpon rosae
Diplodia corticola
Diplodia intermedia
Diplodia mutila
Diplodia sapinea
Diplodia sapinea CMW 190
Diplodia scrobiculata
Diplodia seriata
Diplogelasinospora grovesii
Diploschistes diacapsis
Dipodascopsis uninucleata
Dipodascopsis uninucleata var. uninucleata
Dipodascopsis uninucleata var. wickerhamii
Dipodascus aggregatus
Dipodascus albidus
Dipodascus australiensis
Dipodascus geniculatus
Dipodascus siamensis
Dipsacomyces acuminosporus
Dirinaria sp. GBRC AP01
Dirinaria sp. TL-2023a
Discina ancilis
Discina mcknightii
Discina perlata
Discina spinosospora
Discina warnei
Dispira parvispora
Dispira simplex
Dissoconium aciculare CBS 342.82
Dissophora globulifera
Dissophora ornata
Diutina catenulata
Diutina mesorugosa
Diutina neorugosa
Diutina pseudorugosa
Diutina ranongensis (nom. inval.)
Diutina rugosa
Diutina scorzettiae
Diutina siamensis
Diutina sp. M7407A
Diutina sp. Y7414
Diversispora epigaea
Dothideomycetes sp. EMM_F3
Dothideomycetes sp. NU197
Dothideomycetes sp. NU200
Dothideomycetes sp. NU30
Dothideomycetes sp. NU332
Dothideomycetes sp. NU457
Dothideomycetes sp. NU459
Dothideomycetidae sp. 11243
Dothidotthia symphoricarpi CBS 119687
Dothiora sp. MEPG2
Dothiorella sarmentorum
Dothistroma pini CBS 116487
Dothistroma septosporum
Dothistroma septosporum NZE10
Drechmeria coniospora
Drechslera avenae
Drechslerella coelobrocha
Drechslerella dactyloides
Drechslerella stenobrocha 248
Drepanopeziza brunnea f. sp. 'monogermtubi'
Drepanopeziza brunnea f. sp. 'multigermtubi'
Drepanopeziza brunnea f. sp. 'multigermtubi' MB_m1
Dryadomyces quercivorus
Dryadomyces quercus-mongolicae
Dryadomyces sulphureus
Dujonia boleticola
Dujonia oleophila
Dujonia railenensis
Dujonia santamariae
Dujonia schatavii
Dujonia zeylanoides
Durotheca rogersii
Earliella scabrosa
Echinodenticula allantospora
Echinosphaeria canescens
Echria macrotheca
Ecytonucleospora hepatopenaei
Edhazardia aedis USNM 41457
Elaphomyces granulatus
Elasticomyces elasticus
Elsinoe ampelina
Elsinoe arachidis
Elsinoe australis
Elsinoe batatas
Elsinoe fawcettii
Elsinoe necatrix
Elsinoe perseae
Emarellia grisea
Emergomyces africanus
Emergomyces orientalis
Emergomyces pasteurianus Ep9510
Emericellopsis atlantica
Emericellopsis cladophorae
Emericellopsis terricola
Emmonsiellopsis sp. PD_33
Emmonsiellopsis sp. PD_5
Emydomyces testavorans
Encephalitozoon cuniculi
Encephalitozoon cuniculi EC1
Encephalitozoon cuniculi EC2
Encephalitozoon cuniculi EC3
Encephalitozoon cuniculi EcunIII-L
Encephalitozoon cuniculi GB-M1
Encephalitozoon hellem
Encephalitozoon hellem ATCC 50504
Encephalitozoon intestinalis
Encephalitozoon intestinalis ATCC 50506
Encephalitozoon romaleae SJ-2008
Endocalyx cinctus
Endocarpon pusillum
Endocarpon pusillum Z07020
Endoconidiophora laricicola
Endoconidiophora polonica
Endocronartium harknessii PhW48OC
Endogone sp. FLAS-F59071
Endothia cerciana
Entelexis apis
Entelexis geochares
Entelexis gropengiesseri
Entelexis paramagnoliae
Entelexis potacharoeniae
Entelexis sorbosivorans
Entelexis tilneyi
Entelexis vaccinii
Enterocytospora artemiae
Enterocytozoon bieneusi H348
Enteropsectra breve
Enterospora canceri
Entomophthora muscae
Entomortierella beljakovae
Entomortierella chlamydospora
Entomortierella lignicola
Entomortierella parvispora
Entophlyctis helioformis
Entophlyctis luteolus
Entophlyctis sp. JEL0112
Ephemerocybe angulata
Epichloe amarillans
Epichloe amarillans E4668
Epichloe amarillans E57
Epichloe aotearoae
Epichloe baconii
Epichloe baconii ATCC 200745
Epichloe brachyelytri
Epichloe brachyelytri E4804
Epichloe bromicola
Epichloe bromicola ATCC 200750
Epichloe cabralii
Epichloe canadensis
Epichloe chisosa
Epichloe clarkii
Epichloe coenophiala
Epichloe elymi
Epichloe elymi E56
Epichloe festucae
Epichloe festucae E2368
Epichloe festucae Fl1
Epichloe festucae var. lolii
Epichloe gansuensis
Epichloe gansuensis E7080
Epichloe gansuensis var. inebrians E818
Epichloe glyceriae
Epichloe glyceriae E277
Epichloe hybrida
Epichloe inebrians
Epichloe pampeana
Epichloe scottii
Epichloe sibirici
Epichloe siegelii
Epichloe sp. 1 LKC-2024
Epichloe sp. 2 LKC-2024
Epichloe sp. AL9924
Epichloe sp. FaTG-3
Epichloe sp. HbrTG-3
Epichloe stromatolonga
Epichloe sylvatica
Epichloe typhina
Epichloe typhina E5819
Epichloe typhina E8
Epichloe typhina subsp. clarkii
Epichloe typhina subsp. poae
Epichloe typhina subsp. typhina
Epichloe uncinata
Epicoccum latusicollum
Epicoccum nigrum
Epicoccum nigrum P16
Epicoccum sorghinum
Epicoccum sp. F181
Epidermophyton floccosum
Epithele typhae
Eremomyces bilateralis CBS 781.70
Eremothecium coryli CBS 5749
Eremothecium cymbalariae DBVPG#7215
Eremothecium gossypii ATCC 10895
Eremothecium gossypii FDAG1
Eremothecium sinecaudum
Erysiphe necator
Erysiphe neolycopersici
Erysiphe pisi
Erysiphe pulchra
Erythrobasidium elongatum
Erythrobasidium hasegawianum
Erythrobasidium yunnanense
Escovopsis sp. AC
Escovopsis sp. Ae720
Escovopsis sp. Ae724
Escovopsis sp. Ae733
Escovopsis sp. TC
Escovopsis weberi
Esteya vermicola
Eurotiales sp. R13A2
Eurotiales sp. R3503
Eurotiomycetes sp.
Eutypa lata
Eutypa lata UCREL1
Eutypella sp. D-1
Evansstolkia leycettana
Evernia prunastri
Exidia glandulosa HHB12029
Exobasidium cylindrosporum
Exobasidium rhododendri
Exophiala alcalophila
Exophiala aquamarina CBS 119918
Exophiala bonariae
Exophiala calicioides
Exophiala dermatitidis
Exophiala dermatitidis NIH/UT8656
Exophiala lecanii-corni
Exophiala mesophila
Exophiala oligosperma
Exophiala phaeomuriformis
Exophiala sideris
Exophiala sp.
Exophiala sp. BF2
Exophiala sp. BO6
Exophiala sp. CCFEE 6169
Exophiala sp. CCFEE 6388
Exophiala sp. HKRS030
Exophiala sp. LBMH1013
Exophiala spinifera
Exophiala viscosa
Exophiala xenobiotica
Exserohilum rostratum
Exserohilum turcica Et28A
Exserohilum turcicum
Exsudoporus floridanus
Exsudoporus frostii
Extremus antarcticus
Exutisphaerella laricina CBS 326.52
Falciformispora senegalensis
Falciphora oryzae
Farysia acheniorum
Farysia itapuensis
Favolaschia claudopus
Fennellomyces sp. T-0311
Fereydounia khargensis
Fermentozyma sake
Fibroporia radiculosa
Filobasidium elegans
Filobasidium floriforme
Filobasidium globisporum
Filobasidium uniguttulatum
Filobasidium wieringae
Filosporella fistucella
Fimicolochytrium jonesii
Fistulina hepatica ATCC 64428
Fistulinella cinereoalba
Fistulinella prunicolor
Fistulinella staudtii
Flagelloscypha sp. PMI_526
Flammula alnicola
Flammulina filiformis
Flammulina velutipes
Flammulina velutipes KACC42780
Flavodon sp. x10
Flavoplaca austrocitrina
Flavoplaca cf. flavocitrina
Flavoplaca citrina
Flavoplaca limonia
Flavoplaca navasiana
Flavoplaca oasis
Flavoplaca sp. TL-2023a
Floccularia luteovirens
Floridaphiala radiotolerans
Foliophoma fallens
Fomes fomentarius
Fomitiporia mediterranea
Fomitiporia mediterranea MF3/22
Fomitiporia polymorpha
Fomitopsis betulina
Fomitopsis dickinsii
Fomitopsis palustris
Fomitopsis pinicola
Fomitopsis schrenkii
Fomitopsis serialis
Fonsecaea erecta
Fonsecaea monophora
Fonsecaea multimorphosa
Fonsecaea multimorphosa CBS 102226
Fonsecaea nubica
Fonsecaea pedrosoi
Fonsecaea pedrosoi CBS 271.37
Fonsecaea pugnacius
Fonsecazyma sp. YL-2025a
Fragosphaeria purpurea
Friedmanniomyces endolithicus
Friedmanniomyces simplex
Fulgogasparrea decipioides
Fulvia fulva
Fulvia fulva CBS 131901
Fulvifomes rimosus
Furcasterigmium furcatum
Furcasterigmium sp. R96-07A1
Furculomyces boomerangus
Fusarium abutilonis
Fusarium acaciae-mearnsii
Fusarium acuminatum
Fusarium acutatum
Fusarium aethiopicum
Fusarium agapanthi
Fusarium albidum
Fusarium albosuccineum
Fusarium algeriense
Fusarium ambrosium
Fusarium andiyazi
Fusarium anguioides
Fusarium annulatum
Fusarium anthophilum
Fusarium arcuatisporum
Fusarium armeniacum
Fusarium asiaticum
Fusarium austroafricanum
Fusarium austroamericanum
Fusarium avenaceum
Fusarium aywerte
Fusarium azukiicola
Fusarium babinda
Fusarium bactridioides
Fusarium begoniae
Fusarium beomiforme
Fusarium boothii
Fusarium brachygibbosum
Fusarium brasilicum
Fusarium brasiliense
Fusarium brevicatenulatum
Fusarium buharicum
Fusarium bulbicola
Fusarium burgessii
Fusarium buxicola
Fusarium caatingaense
Fusarium camptoceras
Fusarium celtis-occidentalis
Fusarium cerealis
Fusarium cf. aywerte
Fusarium cf. falciforme
Fusarium cf. hostae
Fusarium cf. nygamai
Fusarium cf. solani
Fusarium cf. verticillioides
Fusarium chaquense
Fusarium chlamydosporum
Fusarium chuoi
Fusarium cicatricum
Fusarium circinatum
Fusarium citri
Fusarium clavum
Fusarium coffeatum
Fusarium coicis
Fusarium commune
Fusarium compactum
Fusarium concentricum
Fusarium concolor
Fusarium continuum
Fusarium cortaderiae
Fusarium culmorum
Fusarium cuneirostrum
Fusarium cyanostomum
Fusarium decemcellulare
Fusarium delphinoides
Fusarium denticulatum
Fusarium devonianum
Fusarium dimerum
Fusarium dlaminii
Fusarium domesticum
Fusarium drepaniforme
Fusarium duplospermum
Fusarium equiseti
Fusarium euwallaceae
Fusarium falciforme
Fusarium flagelliforme
Fusarium flocciferum
Fusarium floridanum
Fusarium foetens
Fusarium fracticaudum
Fusarium fredkrugeri
Fusarium fujikuroi
Fusarium fujikuroi B14
Fusarium gaditjirri
Fusarium gerlachii
Fusarium globosum
Fusarium goolgardi
Fusarium graminearum
Fusarium graminearum PH-1
Fusarium graminum
Fusarium guadeloupense
Fusarium guttiforme
Fusarium haematococcum
Fusarium hainanense
Fusarium heterosporum
Fusarium hostae
Fusarium humuli
Fusarium illudens
Fusarium incarnatum
Fusarium inflexum
Fusarium ipomoeae
Fusarium irregulare
Fusarium keratoplasticum
Fusarium kistleri
Fusarium kuroshium
Fusarium kyushuense
Fusarium lactis
Fusarium langsethiae
Fusarium lateritium
Fusarium liriodendri
Fusarium longipes
Fusarium louisianense
Fusarium luffae
Fusarium lyarnte (nom. inval.)
Fusarium mangiferae
Fusarium marasasianum
Fusarium meridionale
Fusarium meridionale x Fusarium asiaticum
Fusarium mesoamericanum
Fusarium metavorans
Fusarium mexicanum
Fusarium miscanthi
Fusarium multiceps
Fusarium mundagurra
Fusarium musae
Fusarium nanum
Fusarium napiforme
Fusarium nelsonii
Fusarium nematophilum
Fusarium neocosmosporiellum
Fusarium nepalense
Fusarium newnesense
Fusarium nirenbergiae
Fusarium nisikadoi
Fusarium nodosum
Fusarium nurragi
Fusarium nygamai
Fusarium obliquiseptatum
Fusarium odoratissimum
Fusarium odoratissimum NRRL 54006
Fusarium oligoseptatum
Fusarium ophioides
Fusarium oxysporum
Fusarium oxysporum Fo47
Fusarium oxysporum II5
Fusarium oxysporum NRRL 32931
Fusarium oxysporum f. sp. albedinis
Fusarium oxysporum f. sp. apii
Fusarium oxysporum f. sp. basilici
Fusarium oxysporum f. sp. bulbigenum
Fusarium oxysporum f. sp. capsici
Fusarium oxysporum f. sp. cepae
Fusarium oxysporum f. sp. ciceris
Fusarium oxysporum f. sp. conglutinans
Fusarium oxysporum f. sp. conglutinans Fo5176
Fusarium oxysporum f. sp. conglutinans race 2 54008
Fusarium oxysporum f. sp. coriandrii
Fusarium oxysporum f. sp. cubense
Fusarium oxysporum f. sp. cubense race 1
Fusarium oxysporum f. sp. cucumerinum
Fusarium oxysporum f. sp. cyclaminis
Fusarium oxysporum f. sp. dianthi
Fusarium oxysporum f. sp. fragariae
Fusarium oxysporum f. sp. gladioli
Fusarium oxysporum f. sp. koae
Fusarium oxysporum f. sp. lactucae
Fusarium oxysporum f. sp. lagenariae
Fusarium oxysporum f. sp. lilii
Fusarium oxysporum f. sp. lini
Fusarium oxysporum f. sp. luffae
Fusarium oxysporum f. sp. lycopersici
Fusarium oxysporum f. sp. lycopersici 4287
Fusarium oxysporum f. sp. lycopersici MN25
Fusarium oxysporum f. sp. matthiolae
Fusarium oxysporum f. sp. medicaginis
Fusarium oxysporum f. sp. melongenae
Fusarium oxysporum f. sp. melonis
Fusarium oxysporum f. sp. melonis 26406
Fusarium oxysporum f. sp. momordicae
Fusarium oxysporum f. sp. mori
Fusarium oxysporum f. sp. narcissi
Fusarium oxysporum f. sp. nicotianae
Fusarium oxysporum f. sp. niveum
Fusarium oxysporum f. sp. passiflorae
Fusarium oxysporum f. sp. phaseoli
Fusarium oxysporum f. sp. physali
Fusarium oxysporum f. sp. pisi HDV247
Fusarium oxysporum f. sp. radicis-cucumerinum
Fusarium oxysporum f. sp. radicis-lycopersici
Fusarium oxysporum f. sp. radicis-lycopersici 26381
Fusarium oxysporum f. sp. rapae
Fusarium oxysporum f. sp. raphani
Fusarium oxysporum f. sp. raphani 54005
Fusarium oxysporum f. sp. sesami
Fusarium oxysporum f. sp. spinaciae
Fusarium oxysporum f. sp. tracheiphilum
Fusarium oxysporum f. sp. tulipae
Fusarium oxysporum f. sp. vanillae
Fusarium oxysporum f. sp. vasinfectum
Fusarium oxysporum f. sp. vasinfectum 25433
Fusarium oxysporum f. sp. zingiberi
Fusarium palustre
Fusarium papillatum
Fusarium parabolicum
Fusarium paranaense
Fusarium penzigii
Fusarium phalaenopsidis
Fusarium phaseoli
Fusarium phialophorum
Fusarium phyllophilum
Fusarium pilosicola
Fusarium pininemorale
Fusarium piperis
Fusarium poae
Fusarium praegraminearum
Fusarium proliferatum
Fusarium protoensiforme
Fusarium pseudoanthophilum
Fusarium pseudocircinatum
Fusarium pseudograminearum
Fusarium pseudograminearum CS3096
Fusarium pseudonygamai
Fusarium purpurascens
Fusarium ramigenum
Fusarium redolens
Fusarium robinianum
Fusarium sacchari
Fusarium sambucinum
Fusarium sarcochroum
Fusarium scirpi
Fusarium secorum
Fusarium setosum
Fusarium sibiricum
Fusarium siculi
Fusarium solani
Fusarium solani-melongenae
Fusarium sororula
Fusarium sp. 'flavolapis'
Fusarium sp. 190-020-2
Fusarium sp. AF-6
Fusarium sp. BWC1
Fusarium sp. Barmshour
Fusarium sp. C39
Fusarium sp. CBS 123663
Fusarium sp. DN689
Fusarium sp. DS 682
Fusarium sp. FIESC RH6
Fusarium sp. FL617
Fusarium sp. FSAMSC_23
Fusarium sp. FV-FL-02
Fusarium sp. FV32968
Fusarium sp. FW16.1
Fusarium sp. G73
Fusarium sp. G74
Fusarium sp. HKF-74
Fusarium sp. IMII-1
Fusarium sp. JS1030
Fusarium sp. JS626
Fusarium sp. KOD 1611
Fusarium sp. LHS14.1
Fusarium sp. M34D1
Fusarium sp. M6JPR69
Fusarium sp. MBC 101
Fusarium sp. MBC 119
Fusarium sp. MBC 181
Fusarium sp. MBC 364
Fusarium sp. MBC 438
Fusarium sp. MBC 441
Fusarium sp. MPI-SDFR-AT-0072
Fusarium sp. NFCCI 5145
Fusarium sp. NRRL 22101
Fusarium sp. NRRL 25184
Fusarium sp. NRRL 25303
Fusarium sp. NRRL 29148
Fusarium sp. NRRL 47473
Fusarium sp. NRRL 52700
Fusarium sp. NRRL 53293
Fusarium sp. NRRL 53497
Fusarium sp. NRRL 62610
Fusarium sp. NRRL 62957
Fusarium sp. NRRL 66088
Fusarium sp. NRRL 66182
Fusarium sp. NRRL 66335
Fusarium sp. NRRL 66739
Fusarium sp. NRRL 66894
Fusarium sp. NRRL 66896
Fusarium sp. Na10
Fusarium sp. PT
Fusarium sp. Ph1
Fusarium sp. QHM
Fusarium sp. R1
Fusarium sp. S18/2
Fusarium sp. S18/39
Fusarium sp. S18/7
Fusarium sp. S19/10
Fusarium sp. TH15
Fusarium sporotrichioides
Fusarium staphyleae
Fusarium sterilihyphosum
Fusarium stilboides
Fusarium subglutinans
Fusarium sublunatum
Fusarium subtropicale
Fusarium succisae
Fusarium sulawesiense
Fusarium tanahbumbuense
Fusarium tardichlamydosporum
Fusarium temperatum
Fusarium thapsinum
Fusarium tjaetaba
Fusarium torreyae
Fusarium torulosum
Fusarium transvaalense
Fusarium tricinctum
Fusarium tuaranense
Fusarium tucumaniae
Fusarium tupiense
Fusarium udum
Fusarium ussurianum
Fusarium vanettenii
Fusarium vanettenii 77-13-4
Fusarium venenatum
Fusarium ventricosum
Fusarium verrucosum
Fusarium verticillioides
Fusarium verticillioides 7600
Fusarium veterinarium
Fusarium virguliforme
Fusarium virguliforme Mont-1
Fusarium vorosii
Fusarium xylarioides
Fusarium xyrophilum
Fusarium zanthoxyli
Fusarium zealandicum
Fusicolla acetilerea
Fusicolla aquaeductuum
Gaertneriomyces semiglobifer
Gaertneriomyces sp. JEL0708
Gaeumannomyces avenae
Gaeumannomyces hyphopodioides
Gaeumannomyces sp. JS-464
Gaeumannomyces tritici
Gaeumannomyces tritici R3-111a-1
Gaillardinia entomophila
Galerina marginata
Galerina marginata CBS 339.88
Galerina sp. ZRL20210601
Galerina sulciceps
Gallowayella cf. fulva
Gallowayella concinna
Gallowayella weberi
Gamarada debralockiae
Gamsiella multidivaricata
Gamszarea kalimantanensis
Ganoderma adspersum
Ganoderma boninense
Ganoderma leucocontextum
Ganoderma lingzhi
Ganoderma lucidum
Ganoderma lucidum BCRC 37177
Ganoderma lucidum G.260125-1
Ganoderma lucidum Xiangnong No.1
Ganoderma meredithae
Ganoderma multipileum BCRC 37180
Ganoderma sinense ZZ0214-1
Ganoderma sp. BRIUMSc
Garcileccinum viscosum
Gastroboletus turbinatus
Gautieria morchelliformis
Gelatoporia subvermispora B
